value,timestamp
" 0.028",2018-03-06T02:39:40.000Z
" 0.028",2018-03-06T02:39:43.000Z
" 0.028",2018-03-06T02:39:47.000Z
" 0.027",2018-03-06T02:39:51.000Z
" 0.028",2018-03-06T02:39:58.000Z
" 0.028",2018-03-06T02:40:09.000Z
" 0.028",2018-03-06T02:40:24.000Z
" 0.027",2018-03-06T02:40:27.000Z
" 0.027",2018-03-06T02:40:49.000Z
" 0.028",2018-03-06T02:41:00.000Z
" 0.027",2018-03-06T02:41:07.000Z
" 0.027",2018-03-06T02:41:26.000Z
" 0.027",2018-03-06T02:41:29.000Z
" 0.028",2018-03-06T02:41:33.000Z
" 0.027",2018-03-06T02:41:40.000Z
" 0.027",2018-03-06T02:41:55.000Z
" 0.027",2018-03-06T02:42:02.000Z
" 0.027",2018-03-06T02:42:06.000Z
" 0.027",2018-03-06T02:42:10.000Z
" 0.027",2018-03-06T02:42:13.000Z
" 0.027",2018-03-06T02:42:17.000Z
" 0.027",2018-03-06T02:42:21.000Z
" 0.027",2018-03-06T02:42:24.000Z
" 0.027",2018-03-06T02:42:57.000Z
" 0.027",2018-03-06T02:43:19.000Z
" 0.027",2018-03-06T02:43:23.000Z
" 0.027",2018-03-06T02:43:27.000Z
" 0.027",2018-03-06T02:43:38.000Z
" 0.027",2018-03-06T02:43:49.000Z
" 0.027",2018-03-06T02:44:18.000Z
" 0.027",2018-03-06T02:44:29.000Z
" 0.027",2018-03-06T02:44:40.000Z
" 0.027",2018-03-06T02:44:51.000Z
" 0.027",2018-03-06T02:45:02.000Z
" 0.027",2018-03-06T02:45:05.000Z
" 0.027",2018-03-06T02:45:09.000Z
" 0.027",2018-03-06T02:45:13.000Z
" 0.027",2018-03-06T02:45:24.000Z
" 0.693",2018-03-06T02:45:42.000Z
" 0.324",2018-03-06T02:45:53.000Z
" 0.503",2018-03-06T02:45:57.000Z
" 0.580",2018-03-06T02:46:04.000Z
" 0.342",2018-03-06T02:46:08.000Z
" 0.267",2018-03-06T02:46:15.000Z
" 0.513",2018-03-06T02:46:19.000Z
" 0.248",2018-03-06T02:46:37.000Z
" 0.540",2018-03-06T02:46:41.000Z
" 0.517",2018-03-06T02:46:52.000Z
" 0.210",2018-03-06T02:46:59.000Z
" 0.518",2018-03-06T02:47:03.000Z
" 0.536",2018-03-06T02:47:06.000Z
" 0.598",2018-03-06T02:47:10.000Z
" 0.619",2018-03-06T02:47:14.000Z
" 0.569",2018-03-06T02:47:25.000Z
" 0.551",2018-03-06T02:47:28.000Z
" 0.558",2018-03-06T02:47:36.000Z
" 0.191",2018-03-06T02:47:43.000Z
" 0.534",2018-03-06T02:47:47.000Z
" 0.536",2018-03-06T02:47:51.000Z
" 0.191",2018-03-06T02:48:05.000Z
" 0.184",2018-03-06T02:48:12.000Z
" 0.286",2018-03-06T02:48:16.000Z
" 0.894",2018-03-06T02:48:27.000Z
" 0.564",2018-03-06T02:48:38.000Z
" 0.025",2018-03-06T02:48:45.000Z
" 0.090",2018-03-06T02:48:49.000Z
" 0.090",2018-03-06T02:48:56.000Z
" 0.090",2018-03-06T02:49:00.000Z
" 0.090",2018-03-06T02:49:04.000Z
" 0.090",2018-03-06T02:49:07.000Z
" 0.090",2018-03-06T02:49:11.000Z
" 0.090",2018-03-06T02:49:22.000Z
" 0.090",2018-03-06T02:49:26.000Z
" 0.090",2018-03-06T02:49:33.000Z
" 0.090",2018-03-06T02:49:40.000Z
" 0.090",2018-03-06T02:49:44.000Z
" 0.090",2018-03-06T02:49:48.000Z
" 0.090",2018-03-06T02:49:51.000Z
" 0.090",2018-03-06T02:50:24.000Z
" 0.091",2018-03-06T02:50:39.000Z
" 0.091",2018-03-06T02:50:46.000Z
" 0.091",2018-03-06T02:50:50.000Z
" 0.091",2018-03-06T02:50:53.000Z
" 0.090",2018-03-06T02:51:26.000Z
