Hora;Potencia (W);Fecha
1:17:04;0;2018-02-02
1:17:08;0;2018-02-02
1:17:12;0;2018-02-02
1:17:15;0;2018-02-02
1:17:19;0;2018-02-02
1:17:23;0;2018-02-02
1:17:26;0;2018-02-02
1:17:30;0;2018-02-02
1:17:34;0;2018-02-02
1:17:37;0;2018-02-02
1:17:41;0;2018-02-02
1:17:45;0;2018-02-02
1:17:49;0;2018-02-02
1:17:52;0;2018-02-02
1:17:56;5,859;2018-02-02
1:18:00;5,859;2018-02-02
1:18:03;2,93;2018-02-02
1:18:07;0;2018-02-02
1:18:11;0;2018-02-02
1:18:14;0;2018-02-02
1:18:18;0;2018-02-02
1:18:22;0;2018-02-02
1:18:26;0;2018-02-02
1:18:29;0;2018-02-02
1:18:33;0;2018-02-02
1:18:37;0;2018-02-02
1:18:40;0;2018-02-02
1:18:44;0;2018-02-02
1:18:48;0;2018-02-02
1:18:51;0;2018-02-02
1:18:55;0;2018-02-02
1:18:59;0;2018-02-02
1:19:03;0;2018-02-02
1:19:06;0;2018-02-02
1:19:10;0;2018-02-02
1:19:14;0;2018-02-02
1:19:17;0;2018-02-02
1:19:21;0;2018-02-02
1:19:25;5,859;2018-02-02
1:19:28;2,93;2018-02-02
1:19:32;2,93;2018-02-02
1:19:36;2,93;2018-02-02
1:19:40;2,93;2018-02-02
1:19:47;0;2018-02-02
1:19:51;0;2018-02-02
1:19:54;0;2018-02-02
1:19:58;0;2018-02-02
1:20:02;0;2018-02-02
1:20:09;0;2018-02-02
1:20:13;0;2018-02-02
1:20:24;0;2018-02-02
1:20:28;0;2018-02-02
1:20:31;0;2018-02-02
1:20:35;0;2018-02-02
1:20:39;0;2018-02-02
1:20:42;0;2018-02-02
19:28:12;2,93;2018-02-02
19:43:16;0;2018-02-02
19:43:20;2,93;2018-02-02
19:43:23;2,93;2018-02-02
19:43:27;0;2018-02-02
19:43:31;2,93;2018-02-02
19:43:36;0;2018-02-02
19:43:40;2,93;2018-02-02
19:43:44;2,93;2018-02-02
19:43:48;0;2018-02-02
19:43:51;2,93;2018-02-02
19:43:59;0;2018-02-02
19:43:55;2,93;2018-02-02
19:44:02;2,93;2018-02-02
19:44:10;0;2018-02-02
19:44:06;2,93;2018-02-02
19:44:13;2,93;2018-02-02
19:44:17;2,93;2018-02-02
19:44:21;0;2018-02-02
19:44:25;2,93;2018-02-02
19:44:28;2,93;2018-02-02
19:44:36;0;2018-02-02
19:44:32;2,93;2018-02-02
19:44:39;2,93;2018-02-02
19:44:43;2,93;2018-02-02
19:44:47;2,93;2018-02-02
19:44:51;23,438;2018-02-02
19:44:54;23,438;2018-02-02
19:44:58;20,508;2018-02-02
19:45:02;23,438;2018-02-02
19:45:05;20,508;2018-02-02
19:45:09;17,578;2018-02-02
19:45:13;23,438;2018-02-02
19:45:16;20,508;2018-02-02
19:45:20;23,438;2018-02-02
19:45:24;23,438;2018-02-02
19:45:28;23,438;2018-02-02
19:45:35;17,578;2018-02-02
19:45:31;17,578;2018-02-02
19:45:39;20,508;2018-02-02
19:45:42;17,578;2018-02-02
19:45:50;17,578;2018-02-02
19:45:46;17,578;2018-02-02
19:45:53;20,508;2018-02-02
19:45:57;23,438;2018-02-02
19:46:01;20,508;2018-02-02
19:46:05;23,438;2018-02-02
19:46:08;23,438;2018-02-02
19:46:12;17,578;2018-02-02
19:46:16;23,438;2018-02-02
19:46:19;17,578;2018-02-02
19:46:23;17,578;2018-02-02
19:46:27;23,438;2018-02-02
19:46:30;17,578;2018-02-02
19:46:34;23,438;2018-02-02
19:46:38;17,578;2018-02-02
19:46:42;17,578;2018-02-02
19:46:45;17,578;2018-02-02
19:46:49;17,578;2018-02-02
19:46:53;17,578;2018-02-02
19:46:56;17,578;2018-02-02
19:47:00;17,578;2018-02-02
19:47:04;17,578;2018-02-02
19:47:11;17,578;2018-02-02
19:47:15;20,508;2018-02-02
19:47:19;20,508;2018-02-02
19:47:22;23,438;2018-02-02
19:47:30;17,578;2018-02-02
19:47:33;17,578;2018-02-02
19:47:37;20,508;2018-02-02
19:47:41;23,438;2018-02-02
19:47:44;17,578;2018-02-02
19:47:48;20,508;2018-02-02
19:47:52;20,508;2018-02-02
19:47:56;17,578;2018-02-02
19:47:59;17,578;2018-02-02
19:48:03;23,438;2018-02-02
19:48:07;20,508;2018-02-02
19:48:14;20,508;2018-02-02
19:48:10;23,438;2018-02-02
19:48:21;20,508;2018-02-02
19:48:18;17,578;2018-02-02
19:48:25;17,578;2018-02-02
19:48:29;23,438;2018-02-02
19:48:36;20,508;2018-02-02
19:48:33;20,508;2018-02-02
19:48:40;17,578;2018-02-02
19:48:44;20,508;2018-02-02
19:48:47;20,508;2018-02-02
19:48:51;23,438;2018-02-02
19:48:55;17,578;2018-02-02
19:48:58;17,578;2018-02-02
19:49:02;20,508;2018-02-02
19:49:13;23,438;2018-02-02
19:49:10;20,508;2018-02-02
19:49:21;17,578;2018-02-02
19:49:28;17,578;2018-02-02
19:49:32;23,438;2018-02-02
19:49:35;20,508;2018-02-02
19:49:39;17,578;2018-02-02
19:49:43;17,578;2018-02-02
19:49:47;20,508;2018-02-02
19:49:50;17,578;2018-02-02
19:49:54;17,578;2018-02-02
19:49:58;20,508;2018-02-02
19:50:01;20,508;2018-02-02
19:50:05;23,438;2018-02-02
19:50:09;17,578;2018-02-02
19:50:13;23,438;2018-02-02
19:50:16;17,578;2018-02-02
19:50:20;17,578;2018-02-02
19:50:24;20,508;2018-02-02
19:50:27;17,578;2018-02-02
19:50:31;17,578;2018-02-02
19:50:35;20,508;2018-02-02
19:50:38;17,578;2018-02-02
19:50:42;17,578;2018-02-02
19:50:46;23,438;2018-02-02
19:50:50;20,508;2018-02-02
19:50:53;20,508;2018-02-02
19:50:57;23,438;2018-02-02
19:51:01;17,578;2018-02-02
19:51:04;17,578;2018-02-02
19:51:08;17,578;2018-02-02
20:21:35;2,93;2018-02-02
20:21:39;2,93;2018-02-02
20:21:43;2,93;2018-02-02
20:21:46;2,93;2018-02-02
20:21:54;2,93;2018-02-02
20:21:58;2,93;2018-02-02
20:22:01;2,93;2018-02-02
20:22:05;2,93;2018-02-02
20:22:12;0;2018-02-02
20:22:16;0;2018-02-02
20:22:20;0;2018-02-02
20:22:23;2,93;2018-02-02
20:22:27;2,93;2018-02-02
20:22:35;2,93;2018-02-02
20:22:31;2,93;2018-02-02
20:22:38;2,93;2018-02-02
20:22:42;2,93;2018-02-02
20:22:46;2,93;2018-02-02
20:22:53;0;2018-02-02
20:22:57;2,93;2018-02-02
20:23:00;2,93;2018-02-02
20:23:04;2,93;2018-02-02
20:23:08;2,93;2018-02-02
20:23:12;2,93;2018-02-02
20:23:15;2,93;2018-02-02
20:23:19;2,93;2018-02-02
20:23:23;2,93;2018-02-02
20:23:26;0;2018-02-02
20:23:30;0;2018-02-02
20:23:34;0;2018-02-02
20:23:37;0;2018-02-02
20:23:41;0;2018-02-02
20:23:45;0;2018-02-02
20:23:49;0;2018-02-02
20:23:52;0;2018-02-02
20:23:56;0;2018-02-02
20:24:00;0;2018-02-02
20:24:11;2,93;2018-02-02
20:24:07;2,93;2018-02-02
20:24:18;2,93;2018-02-02
20:24:14;2,93;2018-02-02
20:24:22;2,93;2018-02-02
20:24:26;2,93;2018-02-02
20:24:29;2,93;2018-02-02
20:24:33;2,93;2018-02-02
20:24:37;2,93;2018-02-02
20:24:40;2,93;2018-02-02
20:24:44;2,93;2018-02-02
20:24:48;2,93;2018-02-02
20:24:51;0;2018-02-02
20:24:55;0;2018-02-02
20:24:59;0;2018-02-02
20:25:03;0;2018-02-02
20:25:06;0;2018-02-02
20:25:10;2,93;2018-02-02
20:25:14;2,93;2018-02-02
20:25:17;2,93;2018-02-02
20:25:21;2,93;2018-02-02
20:25:25;2,93;2018-02-02
20:25:32;2,93;2018-02-02
20:25:28;2,93;2018-02-02
20:25:36;2,93;2018-02-02
20:25:43;2,93;2018-02-02
20:25:47;2,93;2018-02-02
20:25:51;2,93;2018-02-02
20:25:54;2,93;2018-02-02
20:25:58;2,93;2018-02-02
20:26:02;2,93;2018-02-02
20:26:05;2,93;2018-02-02
20:26:09;2,93;2018-02-02
20:26:13;2,93;2018-02-02
20:26:20;0;2018-02-02
20:26:24;0;2018-02-02
20:26:28;0;2018-02-02
20:26:31;0;2018-02-02
20:26:39;2,93;2018-02-02
20:26:42;2,93;2018-02-02
20:26:46;2,93;2018-02-02
20:26:50;2,93;2018-02-02
20:27:01;0;2018-02-02
20:27:05;0;2018-02-02
20:27:08;0;2018-02-02
20:27:12;0;2018-02-02
20:27:16;0;2018-02-02
20:27:19;2,93;2018-02-02
20:27:23;2,93;2018-02-02
20:27:27;2,93;2018-02-02
20:27:31;2,93;2018-02-02
20:27:34;2,93;2018-02-02
20:27:38;2,93;2018-02-02
20:27:42;2,93;2018-02-02
20:27:45;2,93;2018-02-02
20:27:49;0;2018-02-02
20:27:53;2,93;2018-02-02
20:27:56;0;2018-02-02
20:28:00;0;2018-02-02
20:28:04;0;2018-02-02
20:28:08;0;2018-02-02
20:28:11;0;2018-02-02
20:28:15;2,93;2018-02-02
20:28:19;2,93;2018-02-02
20:28:26;2,93;2018-02-02
20:28:22;2,93;2018-02-02
20:28:30;0;2018-02-02
20:28:33;0;2018-02-02
20:28:37;0;2018-02-02
20:28:41;0;2018-02-02
20:28:45;0;2018-02-02
20:28:48;0;2018-02-02
20:28:52;0;2018-02-02
20:28:56;2,93;2018-02-02
20:28:59;2,93;2018-02-02
20:29:07;2,93;2018-02-02
20:29:10;2,93;2018-02-02
20:29:14;2,93;2018-02-02
20:29:18;2,93;2018-02-02
20:29:25;0;2018-02-02
20:29:29;0;2018-02-02
20:29:33;0;2018-02-02
20:29:36;0;2018-02-02
20:29:40;0;2018-02-02
20:29:44;0;2018-02-02
20:29:47;2,93;2018-02-02
20:29:51;2,93;2018-02-02
20:29:55;2,93;2018-02-02
20:29:59;2,93;2018-02-02
20:30:02;2,93;2018-02-02
20:30:06;2,93;2018-02-02
20:30:10;2,93;2018-02-02
20:30:13;2,93;2018-02-02
20:30:17;2,93;2018-02-02
20:30:21;2,93;2018-02-02
20:30:24;0;2018-02-02
20:30:28;0;2018-02-02
20:30:32;2,93;2018-02-02
20:30:39;2,93;2018-02-02
20:30:36;2,93;2018-02-02
20:30:47;2,93;2018-02-02
20:30:43;2,93;2018-02-02
20:30:50;0;2018-02-02
20:30:54;0;2018-02-02
20:30:58;0;2018-02-02
20:31:01;0;2018-02-02
20:31:05;0;2018-02-02
20:31:09;0;2018-02-02
20:31:13;0;2018-02-02
20:31:20;2,93;2018-02-02
20:31:24;2,93;2018-02-02
20:31:27;2,93;2018-02-02
20:31:31;2,93;2018-02-02
20:31:35;2,93;2018-02-02
20:31:38;2,93;2018-02-02
20:31:42;2,93;2018-02-02
20:31:46;2,93;2018-02-02
20:31:53;2,93;2018-02-02
20:31:57;2,93;2018-02-02
20:32:01;2,93;2018-02-02
20:32:08;2,93;2018-02-02
20:32:04;2,93;2018-02-02
20:32:15;2,93;2018-02-02
20:32:19;2,93;2018-02-02
20:32:23;2,93;2018-02-02
20:32:27;2,93;2018-02-02
20:32:30;2,93;2018-02-02
20:32:34;2,93;2018-02-02
20:32:38;2,93;2018-02-02
20:32:45;2,93;2018-02-02
20:32:49;2,93;2018-02-02
20:32:52;2,93;2018-02-02
20:32:56;2,93;2018-02-02
20:33:00;2,93;2018-02-02
20:33:04;2,93;2018-02-02
20:33:07;2,93;2018-02-02
20:33:11;2,93;2018-02-02
20:33:15;2,93;2018-02-02
20:33:18;2,93;2018-02-02
20:33:22;2,93;2018-02-02
20:33:26;0;2018-02-02
20:33:29;0;2018-02-02
20:33:33;2,93;2018-02-02
20:33:37;0;2018-02-02
20:33:41;0;2018-02-02
20:33:44;0;2018-02-02
20:33:48;0;2018-02-02
20:33:52;0;2018-02-02
20:33:55;0;2018-02-02
20:33:59;0;2018-02-02
20:34:03;0;2018-02-02
20:34:10;0;2018-02-02
20:34:14;2,93;2018-02-02
20:34:06;0;2018-02-02
20:34:18;2,93;2018-02-02
20:34:21;2,93;2018-02-02
20:34:25;0;2018-02-02
20:34:29;0;2018-02-02
20:34:32;2,93;2018-02-02
20:34:36;2,93;2018-02-02
20:34:40;0;2018-02-02
20:34:43;0;2018-02-02
20:34:51;2,93;2018-02-02
20:34:47;2,93;2018-02-02
20:34:55;2,93;2018-02-02
20:34:58;2,93;2018-02-02
20:35:02;2,93;2018-02-02
20:35:06;2,93;2018-02-02
20:35:09;2,93;2018-02-02
20:35:13;2,93;2018-02-02
20:35:17;2,93;2018-02-02
20:35:20;2,93;2018-02-02
20:35:24;2,93;2018-02-02
20:35:32;2,93;2018-02-02
20:35:28;2,93;2018-02-02
20:35:35;2,93;2018-02-02
20:35:39;2,93;2018-02-02
20:35:43;2,93;2018-02-02
20:35:46;2,93;2018-02-02
20:35:50;2,93;2018-02-02
20:35:54;2,93;2018-02-02
20:35:57;2,93;2018-02-02
20:36:01;2,93;2018-02-02
20:36:05;2,93;2018-02-02
20:36:09;2,93;2018-02-02
20:36:12;2,93;2018-02-02
20:36:16;2,93;2018-02-02
20:36:20;0;2018-02-02
20:36:23;0;2018-02-02
20:36:27;2,93;2018-02-02
20:36:34;2,93;2018-02-02
20:36:38;2,93;2018-02-02
20:36:42;2,93;2018-02-02
20:36:46;0;2018-02-02
20:36:49;0;2018-02-02
20:36:53;0;2018-02-02
20:36:57;0;2018-02-02
20:37:00;0;2018-02-02
20:37:08;2,93;2018-02-02
20:37:04;2,93;2018-02-02
20:37:12;2,93;2018-02-02
20:37:15;2,93;2018-02-02
20:37:19;2,93;2018-02-02
20:37:23;2,93;2018-02-02
20:37:26;2,93;2018-02-02
20:37:34;2,93;2018-02-02
20:37:30;2,93;2018-02-02
20:37:37;2,93;2018-02-02
20:37:41;2,93;2018-02-02
20:37:45;2,93;2018-02-02
20:37:49;2,93;2018-02-02
20:37:52;2,93;2018-02-02
20:37:56;2,93;2018-02-02
20:38:00;2,93;2018-02-02
20:38:03;2,93;2018-02-02
20:38:07;2,93;2018-02-02
20:38:11;2,93;2018-02-02
20:38:18;2,93;2018-02-02
20:38:14;2,93;2018-02-02
20:38:22;2,93;2018-02-02
20:38:26;2,93;2018-02-02
20:38:33;2,93;2018-02-02
20:38:29;2,93;2018-02-02
20:38:37;0;2018-02-02
20:38:40;0;2018-02-02
20:38:44;0;2018-02-02
20:38:48;0;2018-02-02
20:38:51;0;2018-02-02
20:38:55;0;2018-02-02
20:38:59;0;2018-02-02
20:39:03;0;2018-02-02
20:39:06;0;2018-02-02
20:39:10;0;2018-02-02
20:39:14;0;2018-02-02
20:39:17;0;2018-02-02
20:39:21;0;2018-02-02
20:39:25;0;2018-02-02
20:39:28;0;2018-02-02
20:39:32;0;2018-02-02
20:39:36;0;2018-02-02
20:39:47;0;2018-02-02
20:39:43;0;2018-02-02
20:39:51;0;2018-02-02
20:39:54;0;2018-02-02
20:39:58;0;2018-02-02
20:40:02;0;2018-02-02
20:40:06;0;2018-02-02
20:40:09;0;2018-02-02
20:40:13;0;2018-02-02
20:40:17;2,93;2018-02-02
20:40:20;0;2018-02-02
20:40:28;0;2018-02-02
20:40:24;0;2018-02-02
20:40:31;2,93;2018-02-02
20:40:39;0;2018-02-02
20:40:35;0;2018-02-02
20:40:43;2,93;2018-02-02
20:40:50;0;2018-02-02
20:40:46;0;2018-02-02
20:40:54;0;2018-02-02
20:40:57;0;2018-02-02
20:41:05;0;2018-02-02
20:41:01;0;2018-02-02
20:41:08;0;2018-02-02
20:41:12;0;2018-02-02
20:41:20;0;2018-02-02
20:41:23;2,93;2018-02-02
20:41:27;2,93;2018-02-02
20:41:31;2,93;2018-02-02
20:41:34;2,93;2018-02-02
20:41:38;2,93;2018-02-02
20:41:45;2,93;2018-02-02
20:41:42;2,93;2018-02-02
20:41:49;2,93;2018-02-02
20:41:53;2,93;2018-02-02
20:41:57;2,93;2018-02-02
20:42:00;2,93;2018-02-02
20:42:04;2,93;2018-02-02
20:42:08;2,93;2018-02-02
20:42:11;2,93;2018-02-02
20:42:15;0;2018-02-02
20:42:19;0;2018-02-02
20:42:23;0;2018-02-02
20:42:26;0;2018-02-02
20:42:30;0;2018-02-02
20:42:34;0;2018-02-02
20:42:37;0;2018-02-02
20:42:41;0;2018-02-02
20:42:45;0;2018-02-02
20:42:48;0;2018-02-02
20:42:52;0;2018-02-02
20:42:56;0;2018-02-02
20:43:00;0;2018-02-02
20:43:07;0;2018-02-02
20:43:11;0;2018-02-02
20:43:14;0;2018-02-02
20:43:18;0;2018-02-02
20:43:22;0;2018-02-02
20:43:25;0;2018-02-02
20:43:29;2,93;2018-02-02
20:43:33;2,93;2018-02-02
20:43:37;2,93;2018-02-02
20:43:40;2,93;2018-02-02
20:43:44;2,93;2018-02-02
20:43:48;2,93;2018-02-02
20:43:51;2,93;2018-02-02
20:43:55;2,93;2018-02-02
20:44:02;2,93;2018-02-02
20:43:59;2,93;2018-02-02
20:44:06;2,93;2018-02-02
20:44:10;2,93;2018-02-02
20:44:14;2,93;2018-02-02
20:44:21;2,93;2018-02-02
20:44:25;2,93;2018-02-02
20:44:28;2,93;2018-02-02
20:44:32;0;2018-02-02
20:44:39;0;2018-02-02
20:44:36;0;2018-02-02
20:44:43;0;2018-02-02
20:44:47;0;2018-02-02
20:44:51;2,93;2018-02-02
20:44:54;2,93;2018-02-02
20:44:58;2,93;2018-02-02
20:45:02;2,93;2018-02-02
20:45:05;2,93;2018-02-02
20:45:09;2,93;2018-02-02
20:45:17;2,93;2018-02-02
20:45:20;2,93;2018-02-02
20:45:24;2,93;2018-02-02
20:45:28;2,93;2018-02-02
20:45:31;2,93;2018-02-02
20:45:35;2,93;2018-02-02
20:45:39;2,93;2018-02-02
20:45:42;2,93;2018-02-02
20:45:46;2,93;2018-02-02
20:45:50;2,93;2018-02-02
20:45:54;2,93;2018-02-02
20:45:57;0;2018-02-02
20:46:01;0;2018-02-02
20:46:05;0;2018-02-02
20:46:08;0;2018-02-02
20:46:12;0;2018-02-02
20:46:16;0;2018-02-02
20:46:19;0;2018-02-02
20:46:23;2,93;2018-02-02
20:46:27;2,93;2018-02-02
20:46:31;2,93;2018-02-02
20:46:34;2,93;2018-02-02
20:46:38;2,93;2018-02-02
20:46:42;2,93;2018-02-02
20:46:45;2,93;2018-02-02
20:46:49;2,93;2018-02-02
20:46:56;2,93;2018-02-02
20:46:53;2,93;2018-02-02
20:47:00;2,93;2018-02-02
20:47:04;2,93;2018-02-02
20:47:08;0;2018-02-02
20:47:11;0;2018-02-02
20:47:15;0;2018-02-02
20:47:19;0;2018-02-02
20:47:22;0;2018-02-02
20:47:26;0;2018-02-02
20:47:30;0;2018-02-02
20:47:33;2,93;2018-02-02
20:47:37;2,93;2018-02-02
20:47:41;2,93;2018-02-02
20:47:45;2,93;2018-02-02
20:47:48;2,93;2018-02-02
20:47:52;2,93;2018-02-02
20:47:59;2,93;2018-02-02
20:47:56;2,93;2018-02-02
20:48:07;0;2018-02-02
20:48:10;2,93;2018-02-02
20:48:14;0;2018-02-02
20:48:18;0;2018-02-02
20:48:25;0;2018-02-02
20:48:29;0;2018-02-02
20:48:33;0;2018-02-02
20:48:36;2,93;2018-02-02
20:48:40;2,93;2018-02-02
20:48:47;2,93;2018-02-02
20:48:51;2,93;2018-02-02
20:48:55;2,93;2018-02-02
20:48:59;2,93;2018-02-02
20:49:06;2,93;2018-02-02
20:49:02;2,93;2018-02-02
20:49:10;2,93;2018-02-02
20:49:13;2,93;2018-02-02
20:49:17;0;2018-02-02
20:49:21;0;2018-02-02
20:49:28;0;2018-02-02
20:49:24;0;2018-02-02
20:49:32;0;2018-02-02
20:49:36;0;2018-02-02
20:49:39;0;2018-02-02
20:49:47;0;2018-02-02
20:49:54;2,93;2018-02-02
20:49:58;2,93;2018-02-02
20:50:01;2,93;2018-02-02
20:50:09;2,93;2018-02-02
20:50:13;2,93;2018-02-02
20:50:16;2,93;2018-02-02
20:50:20;2,93;2018-02-02
20:50:27;2,93;2018-02-02
20:50:24;2,93;2018-02-02
20:50:31;0;2018-02-02
20:50:38;0;2018-02-02
20:50:42;0;2018-02-02
20:50:46;0;2018-02-02
20:50:50;0;2018-02-02
20:50:53;0;2018-02-02
20:50:57;0;2018-02-02
20:51:01;0;2018-02-02
20:51:04;0;2018-02-02
20:51:08;0;2018-02-02
20:51:12;0;2018-02-02
20:51:15;0;2018-02-02
20:51:19;2,93;2018-02-02
20:51:23;2,93;2018-02-02
20:51:27;2,93;2018-02-02
20:51:30;2,93;2018-02-02
20:51:38;2,93;2018-02-02
20:51:34;2,93;2018-02-02
20:51:41;2,93;2018-02-02
20:51:49;2,93;2018-02-02
20:51:52;0;2018-02-02
20:51:56;0;2018-02-02
20:52:03;2,93;2018-02-02
20:52:07;2,93;2018-02-02
20:52:11;0;2018-02-02
20:52:18;0;2018-02-02
20:52:15;0;2018-02-02
20:52:22;0;2018-02-02
20:52:26;2,93;2018-02-02
20:52:29;2,93;2018-02-02
20:52:33;2,93;2018-02-02
20:52:37;2,93;2018-02-02
20:52:41;2,93;2018-02-02
20:52:44;2,93;2018-02-02
20:52:48;2,93;2018-02-02
20:52:52;2,93;2018-02-02
20:52:55;2,93;2018-02-02
20:52:59;2,93;2018-02-02
20:53:03;2,93;2018-02-02
20:53:10;2,93;2018-02-02
20:53:06;2,93;2018-02-02
20:53:18;2,93;2018-02-02
20:53:14;2,93;2018-02-02
20:53:21;2,93;2018-02-02
20:53:29;2,93;2018-02-02
20:53:32;0;2018-02-02
20:53:36;0;2018-02-02
20:53:40;0;2018-02-02
20:53:43;0;2018-02-02
20:53:47;0;2018-02-02
20:53:51;0;2018-02-02
20:53:54;0;2018-02-02
20:53:58;0;2018-02-02
20:54:06;2,93;2018-02-02
20:54:09;2,93;2018-02-02
20:54:13;2,93;2018-02-02
20:54:17;2,93;2018-02-02
20:54:20;2,93;2018-02-02
20:54:24;2,93;2018-02-02
20:54:28;2,93;2018-02-02
20:54:32;2,93;2018-02-02
20:54:39;2,93;2018-02-02
20:54:46;0;2018-02-02
20:54:50;0;2018-02-02
20:54:54;0;2018-02-02
20:54:57;0;2018-02-02
20:55:01;0;2018-02-02
20:55:05;2,93;2018-02-02
20:55:09;2,93;2018-02-02
20:55:12;2,93;2018-02-02
20:55:20;2,93;2018-02-02
20:55:16;2,93;2018-02-02
20:55:23;2,93;2018-02-02
20:55:27;2,93;2018-02-02
20:55:31;2,93;2018-02-02
20:55:38;2,93;2018-02-02
20:55:34;2,93;2018-02-02
20:55:45;2,93;2018-02-02
20:55:42;2,93;2018-02-02
20:55:49;2,93;2018-02-02
20:55:57;0;2018-02-02
20:55:53;0;2018-02-02
20:56:04;0;2018-02-02
20:56:00;0;2018-02-02
20:56:08;0;2018-02-02
20:56:11;0;2018-02-02
20:56:15;2,93;2018-02-02
20:56:19;2,93;2018-02-02
20:56:22;2,93;2018-02-02
20:56:26;2,93;2018-02-02
20:56:30;2,93;2018-02-02
20:56:34;2,93;2018-02-02
20:56:37;2,93;2018-02-02
20:56:41;2,93;2018-02-02
20:56:45;2,93;2018-02-02
20:56:48;0;2018-02-02
20:56:52;0;2018-02-02
20:56:56;0;2018-02-02
20:57:03;0;2018-02-02
20:57:07;0;2018-02-02
20:57:11;0;2018-02-02
20:57:14;0;2018-02-02
20:57:18;0;2018-02-02
20:57:22;2,93;2018-02-02
20:57:25;0;2018-02-02
20:57:29;2,93;2018-02-02
20:57:33;2,93;2018-02-02
20:57:36;2,93;2018-02-02
20:57:40;2,93;2018-02-02
20:57:44;2,93;2018-02-02
20:57:48;2,93;2018-02-02
20:57:51;2,93;2018-02-02
20:57:55;2,93;2018-02-02
20:57:59;2,93;2018-02-02
20:58:02;2,93;2018-02-02
20:58:06;2,93;2018-02-02
20:58:13;2,93;2018-02-02
20:58:17;2,93;2018-02-02
20:58:21;2,93;2018-02-02
20:58:25;2,93;2018-02-02
20:58:28;2,93;2018-02-02
20:58:32;2,93;2018-02-02
20:58:36;0;2018-02-02
20:58:39;2,93;2018-02-02
20:58:43;2,93;2018-02-02
20:58:47;2,93;2018-02-02
20:58:54;0;2018-02-02
20:58:50;2,93;2018-02-02
20:58:58;0;2018-02-02
20:59:05;0;2018-02-02
20:59:09;0;2018-02-02
20:59:13;0;2018-02-02
20:59:20;0;2018-02-02
20:59:16;0;2018-02-02
20:59:27;0;2018-02-02
20:59:31;2,93;2018-02-02
20:59:39;0;2018-02-02
20:59:35;0;2018-02-02
20:59:42;2,93;2018-02-02
20:59:46;2,93;2018-02-02
20:59:50;2,93;2018-02-02
20:59:53;2,93;2018-02-02
20:59:57;2,93;2018-02-02
21:00:01;2,93;2018-02-02
21:00:04;2,93;2018-02-02
21:00:08;2,93;2018-02-02
21:00:12;2,93;2018-02-02
21:00:16;2,93;2018-02-02
21:00:19;2,93;2018-02-02
21:00:23;2,93;2018-02-02
21:00:30;2,93;2018-02-02
21:00:34;2,93;2018-02-02
21:00:38;2,93;2018-02-02
21:00:41;2,93;2018-02-02
21:00:45;2,93;2018-02-02
21:00:49;2,93;2018-02-02
21:00:53;0;2018-02-02
21:00:56;0;2018-02-02
21:01:00;0;2018-02-02
21:01:04;2,93;2018-02-02
21:01:07;2,93;2018-02-02
21:01:15;2,93;2018-02-02
21:01:11;2,93;2018-02-02
21:01:18;2,93;2018-02-02
21:01:22;2,93;2018-02-02
21:01:26;2,93;2018-02-02
21:01:30;2,93;2018-02-02
21:01:33;2,93;2018-02-02
21:01:37;2,93;2018-02-02
21:01:41;2,93;2018-02-02
21:01:48;2,93;2018-02-02
21:01:44;2,93;2018-02-02
21:01:52;2,93;2018-02-02
21:01:59;2,93;2018-02-02
21:01:55;2,93;2018-02-02
21:02:03;2,93;2018-02-02
21:02:07;0;2018-02-02
21:02:10;0;2018-02-02
21:02:14;0;2018-02-02
21:02:21;0;2018-02-02
21:02:18;0;2018-02-02
21:02:25;0;2018-02-02
21:02:29;0;2018-02-02
21:02:32;0;2018-02-02
21:02:36;0;2018-02-02
21:02:40;0;2018-02-02
21:02:44;0;2018-02-02
21:02:47;0;2018-02-02
21:02:51;0;2018-02-02
21:02:55;0;2018-02-02
21:02:58;0;2018-02-02
21:03:06;0;2018-02-02
21:03:09;0;2018-02-02
21:03:13;0;2018-02-02
21:03:21;0;2018-02-02
21:03:17;0;2018-02-02
21:03:24;0;2018-02-02
21:03:28;0;2018-02-02
21:03:32;0;2018-02-02
21:03:35;0;2018-02-02
21:03:39;0;2018-02-02
21:03:47;2,93;2018-02-02
21:03:43;2,93;2018-02-02
21:03:50;2,93;2018-02-02
21:03:54;2,93;2018-02-02
21:03:58;2,93;2018-02-02
21:04:01;2,93;2018-02-02
21:04:05;2,93;2018-02-02
21:04:09;0;2018-02-02
0:52:42;20,508;2018-02-05
0:52:45;20,508;2018-02-05
0:52:49;20,508;2018-02-05
0:52:56;23,438;2018-02-05
0:52:59;20,508;2018-02-05
0:53:03;23,438;2018-02-05
0:53:07;20,508;2018-02-05
0:53:10;20,508;2018-02-05
0:53:14;20,508;2018-02-05
0:53:18;0;2018-02-05
0:53:22;2,93;2018-02-05
0:53:25;0;2018-02-05
0:53:29;0;2018-02-05
0:53:33;0;2018-02-05
0:53:36;2,93;2018-02-05
0:53:40;0;2018-02-05
0:53:44;0;2018-02-05
0:53:47;0;2018-02-05
0:53:51;5,859;2018-02-05
0:53:55;2,93;2018-02-05
0:53:59;0;2018-02-05
0:54:02;0;2018-02-05
0:54:06;0;2018-02-05
0:54:10;2,93;2018-02-05
0:54:13;0;2018-02-05
0:54:17;0;2018-02-05
0:54:21;0;2018-02-05
0:54:24;2,93;2018-02-05
0:54:28;0;2018-02-05
0:54:32;0;2018-02-05
